employee_id,full_name,gender,age,education,city,department,job_title,job_level,employment_type,hire_date,exit_date,tenure_years,annual_salary_inr,performance_score,satisfaction_score,training_hours,promotions,manager_id,attrition,exit_reason,attrition_flag,hire_year,hire_month,exit_year,exit_month,age_band,salary_band,perf_category,engagement_risk,salary_L
EMP1378,Ladli Jain,Female,47,Master's,Pune,Sales,Senior Sales Specialist,Senior,Full-time,2020-10-12,,4.22,1248386,3.0,4.7,53,2,EMP1100,No,Active,0,2020,10,,,46+,9-14L,Good,0,12.48
EMP1379,Krisha Mane,Female,34,Bachelor's,Chennai,Sales,Mid Sales Specialist,Mid,Full-time,2021-05-12,,3.64,1099299,2.7,3.4,72,2,EMP1044,No,Active,0,2021,5,,,26-35,9-14L,Average,0,10.99
EMP1380,Shravya Bhandari,Male,23,High School,Chennai,HR,Junior HR Specialist,Junior,Full-time,2020-02-26,,4.85,588887,3.0,4.9,53,2,EMP1081,No,Active,0,2020,2,,,18-25,5-9L,Good,0,5.89
EMP1381,Imaran Krishnamurthy,Male,23,Bachelor's,Chennai,Finance,Senior Finance Specialist,Senior,Contract,2020-06-15,,4.55,964684,3.6,4.5,34,0,EMP1009,No,Active,0,2020,6,,,18-25,9-14L,Good,0,9.65
EMP1382,Vaishnavi Dar,Female,52,High School,Bengaluru,Sales,Lead Sales Specialist,Lead,Full-time,2022-03-20,,2.79,1158945,2.2,3.8,47,1,EMP1006,No,Active,0,2022,3,,,46+,9-14L,Average,0,11.59
EMP1383,Osha Nayar,Female,26,Master's,Mumbai,Sales,Mid Sales Specialist,Mid,Contract,2017-05-17,,7.63,990216,4.1,3.7,8,1,EMP1063,No,Active,0,2017,5,,,26-35,9-14L,Excellent,0,9.9
EMP1384,Vritti Bahl,Male,27,Master's,Delhi,Sales,Senior Sales Specialist,Senior,Part-time,2020-04-14,,4.72,1298220,4.3,3.1,16,0,EMP1022,No,Active,0,2020,4,,,26-35,9-14L,Excellent,0,12.98
EMP1385,Max Mall,Female,24,PhD,Hyderabad,Sales,Lead Sales Specialist,Lead,Full-time,2015-09-19,,9.29,777253,4.5,5.0,55,0,EMP1088,No,Active,0,2015,9,,,18-25,5-9L,Excellent,0,7.77
EMP1386,Girik Thakur,Female,40,Bachelor's,Bengaluru,Engineering,Senior Engineering Specialist,Senior,Full-time,2016-07-16,,8.47,1906970,3.1,3.2,22,1,EMP1022,No,Active,0,2016,7,,,36-45,14-20L,Good,0,19.07
EMP1387,Januja Tata,Male,25,Master's,Chennai,Engineering,Senior Engineering Specialist,Senior,Full-time,2021-03-16,,3.8,1343172,4.6,5.0,24,0,EMP1063,No,Active,0,2021,3,,,26-35,9-14L,Excellent,0,13.43
EMP1388,Hredhaan Sharma,Female,31,Bachelor's,Kolkata,Sales,Junior Sales Specialist,Junior,Part-time,2015-01-30,,9.93,484759,3.0,3.2,64,1,EMP1027,No,Active,0,2015,1,,,26-35,<5L,Good,0,4.85
EMP1389,Krish Bumb,Male,44,Bachelor's,Mumbai,Marketing,Junior Marketing Specialist,Junior,Full-time,2018-01-14,,6.97,726669,3.2,2.4,15,1,EMP1039,No,Active,0,2018,1,,,36-45,5-9L,Good,0,7.27
EMP1390,Devika Sandhu,Non-binary,41,Bachelor's,Kolkata,Operations,Mid Operations Specialist,Mid,Contract,2015-01-19,,9.96,588444,2.7,2.7,68,0,EMP1099,No,Active,0,2015,1,,,36-45,5-9L,Average,1,5.88
EMP1391,Indira Mahal,Male,49,High School,Hyderabad,Marketing,Senior Marketing Specialist,Senior,Full-time,2017-05-02,,7.67,935027,2.8,3.6,24,1,EMP1006,No,Active,0,2017,5,,,46+,9-14L,Average,0,9.35
EMP1392,Odika Tara,Female,50,Master's,Bengaluru,Operations,Junior Operations Specialist,Junior,Full-time,2019-01-31,,5.92,447634,3.6,5.0,10,2,EMP1023,No,Active,0,2019,1,,,46+,<5L,Good,0,4.48
EMP1393,Kamala Behl,Female,32,Bachelor's,Chennai,Sales,Junior Sales Specialist,Junior,Full-time,2015-04-30,2018-03-18,9.68,673036,2.6,2.6,45,0,EMP1015,Yes,Work-life balance,1,2015,4,2018.0,3.0,26-35,5-9L,Average,1,6.73
EMP1394,Karan Nath,Male,29,Bachelor's,Pune,Operations,Mid Operations Specialist,Mid,Full-time,2016-02-06,,8.91,658527,3.4,4.2,59,0,EMP1079,No,Active,0,2016,2,,,26-35,5-9L,Good,0,6.59
EMP1395,Panini Khurana,Female,30,Bachelor's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Full-time,2019-05-06,,5.66,1375393,2.5,3.9,76,0,EMP1018,No,Active,0,2019,5,,,26-35,9-14L,Average,0,13.75
EMP1396,Yagnesh Sunder,Male,31,Master's,Kolkata,Engineering,Junior Engineering Specialist,Junior,Part-time,2020-03-21,,4.78,1144171,3.5,4.0,25,1,EMP1071,No,Active,0,2020,3,,,26-35,9-14L,Good,0,11.44
EMP1397,Tripti Bhasin,Non-binary,40,Master's,Hyderabad,Sales,Lead Sales Specialist,Lead,Full-time,2015-12-21,,9.04,1416963,3.6,5.0,58,1,EMP1032,No,Active,0,2015,12,,,36-45,14-20L,Good,0,14.17
EMP1398,Leena Wali,Male,40,Diploma,Hyderabad,Operations,Junior Operations Specialist,Junior,Contract,2019-11-14,,5.13,462884,2.9,3.1,9,3,EMP1094,No,Active,0,2019,11,,,36-45,<5L,Average,0,4.63
EMP1399,Aditya Bains,Female,48,Bachelor's,Hyderabad,Operations,Lead Operations Specialist,Lead,Full-time,2015-05-18,,9.63,1247279,2.9,3.1,75,1,EMP1089,No,Active,0,2015,5,,,46+,9-14L,Average,0,12.47
EMP1400,Rajeshri Acharya,Non-binary,22,Master's,Delhi,Sales,Senior Sales Specialist,Senior,Full-time,2017-06-11,,7.56,744215,2.9,4.7,62,2,EMP1096,No,Active,0,2017,6,,,18-25,5-9L,Average,0,7.44
EMP1401,Adya Sathe,Male,47,PhD,Chennai,Sales,Senior Sales Specialist,Senior,Full-time,2020-02-07,,4.9,1283348,4.5,3.1,4,2,EMP1010,No,Active,0,2020,2,,,46+,9-14L,Excellent,0,12.83
EMP1402,Amruta Bajaj,Female,44,Diploma,Pune,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-09-30,,2.25,1406800,2.7,4.0,30,1,EMP1011,No,Active,0,2022,9,,,36-45,14-20L,Average,0,14.07
EMP1403,Aryan Deshpande,Male,23,Bachelor's,Delhi,Sales,Senior Sales Specialist,Senior,Full-time,2018-10-07,,6.24,661660,3.0,4.2,9,0,EMP1023,No,Active,0,2018,10,,,18-25,5-9L,Good,0,6.62
EMP1404,Yashvi Batta,Male,32,Bachelor's,Bengaluru,Marketing,Senior Marketing Specialist,Senior,Full-time,2022-11-27,,2.1,750346,3.6,2.2,78,2,EMP1090,No,Active,0,2022,11,,,26-35,5-9L,Good,0,7.5
EMP1405,Ishani Date,Male,43,Bachelor's,Bengaluru,Finance,Junior Finance Specialist,Junior,Full-time,2023-05-10,,1.65,924760,4.6,5.0,48,0,EMP1065,No,Active,0,2023,5,,,36-45,9-14L,Excellent,0,9.25
EMP1406,Devika Rajagopal,Female,31,Master's,Delhi,Engineering,Mid Engineering Specialist,Mid,Part-time,2016-05-17,,8.63,1756758,2.9,3.3,12,0,EMP1059,No,Active,0,2016,5,,,26-35,14-20L,Average,0,17.57
EMP1407,Hitesh Vora,Male,30,Bachelor's,Mumbai,Engineering,Junior Engineering Specialist,Junior,Full-time,2019-05-20,,5.62,720646,3.6,3.9,30,0,EMP1081,No,Active,0,2019,5,,,26-35,5-9L,Good,0,7.21
EMP1408,Warhi Rege,Male,45,Master's,Delhi,Sales,Junior Sales Specialist,Junior,Full-time,2019-09-03,,5.33,773927,3.9,5.0,6,2,EMP1030,No,Active,0,2019,9,,,46+,5-9L,Good,0,7.74
EMP1409,Advik Kota,Female,32,Master's,Chennai,Operations,Lead Operations Specialist,Lead,Full-time,2020-10-29,,4.18,1078890,3.3,2.9,74,0,EMP1039,No,Active,0,2020,10,,,26-35,9-14L,Good,0,10.79
EMP1410,Shivansh Raman,Male,49,Bachelor's,Delhi,Sales,Senior Sales Specialist,Senior,Full-time,2023-11-08,2024-10-10,1.15,936961,2.3,2.8,25,1,EMP1021,Yes,Limited growth,1,2023,11,2024.0,10.0,46+,9-14L,Average,1,9.37
EMP1411,Watika Uppal,Female,43,Master's,Mumbai,Finance,Senior Finance Specialist,Senior,Full-time,2018-03-14,,6.81,1125810,4.8,3.1,9,3,EMP1074,No,Active,0,2018,3,,,36-45,9-14L,Excellent,0,11.26
EMP1412,Advaith Walia,Male,32,High School,Mumbai,Finance,Junior Finance Specialist,Junior,Full-time,2017-12-02,,7.08,647716,3.6,3.6,73,3,EMP1069,No,Active,0,2017,12,,,26-35,5-9L,Good,0,6.48
EMP1413,Fitan Prasad,Female,51,Bachelor's,Bengaluru,Operations,Mid Operations Specialist,Mid,Contract,2015-04-13,,9.73,873548,4.4,5.0,73,3,EMP1043,No,Active,0,2015,4,,,46+,5-9L,Excellent,0,8.74
EMP1414,Bakhshi Bala,Female,40,Master's,Kolkata,Engineering,Senior Engineering Specialist,Senior,Full-time,2018-04-25,,6.69,2376410,3.0,3.2,60,0,EMP1015,No,Active,0,2018,4,,,36-45,20L+,Good,0,23.76
EMP1415,Jeremiah Palla,Male,41,PhD,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Full-time,2015-06-14,,9.56,1336038,4.2,4.2,45,0,EMP1083,No,Active,0,2015,6,,,36-45,9-14L,Excellent,0,13.36
EMP1416,Oeshi Kumar,Male,24,Master's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2020-11-26,,4.1,862019,4.9,4.1,15,3,EMP1051,No,Active,0,2020,11,,,18-25,5-9L,Excellent,0,8.62
EMP1417,Abhimanyu Tak,Male,26,Master's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2018-07-25,,6.44,1351016,3.1,4.1,51,0,EMP1045,No,Active,0,2018,7,,,26-35,9-14L,Good,0,13.51
EMP1418,Dhriti Borde,Male,35,PhD,Delhi,Sales,Mid Sales Specialist,Mid,Full-time,2019-12-31,,5.01,952646,4.3,4.3,58,1,EMP1054,No,Active,0,2019,12,,,36-45,9-14L,Excellent,0,9.53
EMP1419,Yashica Sanghvi,Male,49,Master's,Delhi,HR,Junior HR Specialist,Junior,Full-time,2021-08-02,,3.42,458096,3.8,4.6,79,1,EMP1012,No,Active,0,2021,8,,,46+,<5L,Good,0,4.58
EMP1420,Urmi Barad,Female,46,Diploma,Mumbai,Engineering,Junior Engineering Specialist,Junior,Full-time,2022-03-01,,2.84,876010,4.3,4.8,52,0,EMP1063,No,Active,0,2022,3,,,46+,5-9L,Excellent,0,8.76
EMP1421,Devika Badal,Male,22,Master's,Mumbai,Sales,Junior Sales Specialist,Junior,Full-time,2018-05-21,,6.62,715345,3.9,3.4,64,0,EMP1086,No,Active,0,2018,5,,,18-25,5-9L,Good,0,7.15
EMP1422,Charvi Ratti,Male,25,Master's,Hyderabad,Operations,Manager Operations Specialist,Manager,Contract,2019-09-05,,5.33,1020893,3.5,4.7,12,1,EMP1047,No,Active,0,2019,9,,,26-35,9-14L,Good,0,10.21
EMP1423,Simon Chauhan,Male,44,PhD,Delhi,Engineering,Senior Engineering Specialist,Senior,Full-time,2021-05-05,,3.66,2253471,2.7,3.9,77,0,EMP1034,No,Active,0,2021,5,,,36-45,20L+,Average,0,22.53
EMP1424,Aditya Natt,Male,27,Bachelor's,Delhi,Operations,Junior Operations Specialist,Junior,Full-time,2015-08-28,,9.35,359803,3.1,3.6,49,0,EMP1038,No,Active,0,2015,8,,,26-35,<5L,Good,0,3.6
EMP1425,Sarthak Gala,Female,41,Master's,Pune,Sales,Mid Sales Specialist,Mid,Full-time,2015-11-11,,9.15,928275,4.4,3.8,44,1,EMP1088,No,Active,0,2015,11,,,36-45,9-14L,Excellent,0,9.28
EMP1426,Shivani Mukhopadhyay,Female,22,Bachelor's,Delhi,Engineering,Lead Engineering Specialist,Lead,Full-time,2018-01-16,,6.96,2013340,3.4,2.4,66,0,EMP1021,No,Active,0,2018,1,,,18-25,20L+,Good,0,20.13
EMP1427,Ira Mitra,Female,41,Master's,Pune,Operations,Junior Operations Specialist,Junior,Part-time,2016-09-25,,8.27,600038,4.0,4.2,74,1,EMP1015,No,Active,0,2016,9,,,36-45,5-9L,Excellent,0,6.0
EMP1428,Kamala Sami,Male,31,Master's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Part-time,2015-11-09,,9.15,1004681,5.0,3.3,80,0,EMP1044,No,Active,0,2015,11,,,26-35,9-14L,Excellent,0,10.05
EMP1429,Saanvi Bhandari,Male,44,Bachelor's,Mumbai,Finance,Junior Finance Specialist,Junior,Full-time,2018-06-01,,6.59,462675,3.6,3.8,30,0,EMP1011,No,Active,0,2018,6,,,36-45,<5L,Good,0,4.63
EMP1430,Ishwar Sarraf,Female,23,Bachelor's,Bengaluru,Finance,Mid Finance Specialist,Mid,Part-time,2023-07-23,,1.44,656583,4.7,3.5,69,1,EMP1061,No,Active,0,2023,7,,,18-25,5-9L,Excellent,0,6.57
EMP1431,Barkha Loyal,Female,47,Bachelor's,Pune,Engineering,Junior Engineering Specialist,Junior,Full-time,2017-11-02,,7.17,505517,3.6,4.1,29,0,EMP1045,No,Active,0,2017,11,,,46+,5-9L,Good,0,5.06
EMP1432,Rishi Madan,Male,38,Master's,Pune,Sales,Junior Sales Specialist,Junior,Full-time,2016-08-19,,8.37,565142,3.5,3.2,76,0,EMP1075,No,Active,0,2016,8,,,36-45,5-9L,Good,0,5.65
EMP1433,Darika Barad,Male,46,Master's,Chennai,Engineering,Lead Engineering Specialist,Lead,Full-time,2020-12-06,,4.07,1807399,3.6,4.6,31,2,EMP1091,No,Active,0,2020,12,,,46+,14-20L,Good,0,18.07
EMP1434,Wyatt Kari,Male,48,Bachelor's,Hyderabad,Marketing,Mid Marketing Specialist,Mid,Full-time,2022-10-30,,2.17,1047603,2.6,3.7,69,0,EMP1015,No,Active,0,2022,10,,,46+,9-14L,Average,0,10.48
EMP1435,Nilima Mishra,Male,33,Master's,Pune,Sales,Lead Sales Specialist,Lead,Part-time,2018-07-11,,6.48,863500,2.8,4.7,14,0,EMP1015,No,Active,0,2018,7,,,26-35,5-9L,Average,0,8.64
EMP1436,Siddharth Prashad,Male,35,Bachelor's,Kolkata,Engineering,Mid Engineering Specialist,Mid,Full-time,2020-02-15,,4.88,1404989,2.2,3.1,12,2,EMP1061,No,Active,0,2020,2,,,36-45,14-20L,Average,0,14.05
EMP1437,Xavier Salvi,Female,34,Bachelor's,Chennai,Engineering,Manager Engineering Specialist,Manager,Full-time,2019-02-14,,5.88,1748093,3.7,5.0,19,0,EMP1052,No,Active,0,2019,2,,,26-35,14-20L,Good,0,17.48
EMP1438,Neel Sandhu,Male,28,Bachelor's,Pune,HR,Senior HR Specialist,Senior,Part-time,2016-02-21,,8.87,1112553,3.3,3.1,55,0,EMP1055,No,Active,0,2016,2,,,26-35,9-14L,Good,0,11.13
EMP1439,Ubika Contractor,Female,52,Bachelor's,Hyderabad,Sales,Senior Sales Specialist,Senior,Full-time,2018-02-14,,6.88,1404054,4.9,2.3,55,3,EMP1066,No,Active,0,2018,2,,,46+,14-20L,Excellent,0,14.04
EMP1440,Lohit Sarin,Female,22,Bachelor's,Bengaluru,Finance,Mid Finance Specialist,Mid,Part-time,2023-08-12,2024-07-21,1.39,992312,1.6,2.3,67,1,EMP1023,Yes,Better compensation,1,2023,8,2024.0,7.0,18-25,9-14L,Low,1,9.92
EMP1441,Indali Sabharwal,Male,24,Master's,Pune,Operations,Mid Operations Specialist,Mid,Part-time,2022-08-14,,2.38,672634,2.6,4.2,63,0,EMP1085,No,Active,0,2022,8,,,18-25,5-9L,Average,0,6.73
EMP1442,Finn Bassi,Female,22,Diploma,Bengaluru,Legal,Mid Legal Specialist,Mid,Contract,2020-08-29,,4.34,1360198,3.6,3.1,19,0,EMP1041,No,Active,0,2020,8,,,18-25,9-14L,Good,0,13.6
EMP1443,Matthew Acharya,Male,44,Bachelor's,Hyderabad,Operations,Lead Operations Specialist,Lead,Full-time,2019-12-18,2023-11-27,5.04,1172982,2.4,3.4,53,0,EMP1015,Yes,Manager issues,1,2019,12,2023.0,11.0,36-45,9-14L,Average,0,11.73
EMP1444,Gaurika Dora,Male,39,PhD,Pune,Marketing,Senior Marketing Specialist,Senior,Full-time,2020-07-02,,4.5,1566455,3.3,5.0,37,0,EMP1049,No,Active,0,2020,7,,,36-45,14-20L,Good,0,15.66
EMP1445,Jagrati Devan,Male,23,Bachelor's,Delhi,HR,Senior HR Specialist,Senior,Full-time,2018-12-15,,6.05,1142015,2.5,2.2,78,0,EMP1081,No,Active,0,2018,12,,,18-25,9-14L,Average,1,11.42
EMP1446,Chatura Chandra,Male,43,Bachelor's,Mumbai,Operations,Mid Operations Specialist,Mid,Full-time,2016-02-03,,8.92,803271,2.8,3.6,79,0,EMP1089,No,Active,0,2016,2,,,36-45,5-9L,Average,0,8.03
EMP1447,Oeshi Lala,Female,35,Master's,Hyderabad,Finance,Junior Finance Specialist,Junior,Full-time,2018-06-02,2022-04-27,6.59,487650,3.6,3.1,64,1,EMP1041,Yes,Better compensation,1,2018,6,2022.0,4.0,36-45,<5L,Good,0,4.88
EMP1448,Saanvi Salvi,Male,43,Bachelor's,Hyderabad,Sales,Mid Sales Specialist,Mid,Full-time,2019-05-18,,5.63,799516,2.4,4.9,47,0,EMP1039,No,Active,0,2019,5,,,36-45,5-9L,Average,0,8.0
EMP1449,Ryan Vora,Female,48,PhD,Mumbai,HR,Mid HR Specialist,Mid,Full-time,2019-11-21,,5.12,505470,3.3,4.6,10,0,EMP1074,No,Active,0,2019,11,,,46+,5-9L,Good,0,5.05
EMP1450,Tara Borra,Female,30,Bachelor's,Kolkata,Operations,Mid Operations Specialist,Mid,Full-time,2017-07-14,,7.47,497168,3.7,4.0,58,0,EMP1010,No,Active,0,2017,7,,,26-35,<5L,Good,0,4.97
EMP1451,Sara Bera,Female,28,Bachelor's,Delhi,HR,Senior HR Specialist,Senior,Full-time,2018-05-21,,6.62,916498,3.9,4.0,62,1,EMP1071,No,Active,0,2018,5,,,26-35,9-14L,Good,0,9.16
EMP1452,Champak Dara,Female,28,Master's,Kolkata,Finance,Junior Finance Specialist,Junior,Part-time,2015-03-18,,9.8,916659,3.9,4.8,63,0,EMP1082,No,Active,0,2015,3,,,26-35,9-14L,Good,0,9.17
EMP1453,Chatresh Sinha,Male,28,Bachelor's,Mumbai,Sales,Mid Sales Specialist,Mid,Full-time,2021-11-21,,3.11,983444,3.6,4.2,42,1,EMP1053,No,Active,0,2021,11,,,26-35,9-14L,Good,0,9.83
EMP1454,Bhanumati Sheth,Male,27,Bachelor's,Pune,Engineering,Mid Engineering Specialist,Mid,Full-time,2015-09-21,,9.28,1204865,3.3,4.9,34,0,EMP1025,No,Active,0,2015,9,,,26-35,9-14L,Good,0,12.05
EMP1455,Krish Goda,Male,42,Diploma,Mumbai,Engineering,Junior Engineering Specialist,Junior,Full-time,2023-12-09,,1.06,939094,2.9,5.0,21,0,EMP1036,No,Active,0,2023,12,,,36-45,9-14L,Average,0,9.39
EMP1456,Banjeet Ghose,Male,49,Diploma,Delhi,Operations,Senior Operations Specialist,Senior,Full-time,2016-12-21,,8.03,602729,3.4,2.3,12,2,EMP1053,No,Active,0,2016,12,,,46+,5-9L,Good,0,6.03
EMP1457,Reyansh Shukla,Female,48,Bachelor's,Bengaluru,Finance,Manager Finance Specialist,Manager,Full-time,2022-07-14,,2.47,2499896,3.5,3.0,68,2,EMP1067,No,Active,0,2022,7,,,46+,20L+,Good,0,25.0
EMP1458,Mohammed Kohli,Male,25,Master's,Delhi,Operations,Senior Operations Specialist,Senior,Full-time,2021-07-05,,3.49,1149944,4.1,3.0,78,1,EMP1096,No,Active,0,2021,7,,,26-35,9-14L,Excellent,0,11.5
EMP1459,Gaurang Srivastava,Male,40,Bachelor's,Pune,Operations,Senior Operations Specialist,Senior,Full-time,2019-09-29,2021-07-12,5.26,734889,3.0,2.4,18,0,EMP1055,Yes,Limited growth,1,2019,9,2021.0,7.0,36-45,5-9L,Good,0,7.35
EMP1460,David Tailor,Male,44,Bachelor's,Delhi,Engineering,Mid Engineering Specialist,Mid,Full-time,2017-10-06,,7.24,1379769,1.5,2.2,8,1,EMP1085,No,Active,0,2017,10,,,36-45,9-14L,Low,1,13.8
EMP1461,Bhavya Sani,Female,44,Bachelor's,Kolkata,Engineering,Lead Engineering Specialist,Lead,Full-time,2015-08-12,,9.39,1714832,4.0,4.3,72,2,EMP1057,No,Active,0,2015,8,,,36-45,14-20L,Excellent,0,17.15
EMP1462,Ethan Buch,Female,31,Bachelor's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Contract,2019-05-29,,5.6,1186675,3.7,2.7,44,2,EMP1099,No,Active,0,2019,5,,,26-35,9-14L,Good,0,11.87
EMP1463,Rehaan Kala,Male,48,Bachelor's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Contract,2023-11-08,2024-10-14,1.15,957071,3.4,1.8,16,1,EMP1090,Yes,Limited growth,1,2023,11,2024.0,10.0,46+,9-14L,Good,0,9.57
EMP1464,Nirja Patil,Female,32,Master's,Bengaluru,Sales,Mid Sales Specialist,Mid,Part-time,2015-09-29,,9.26,805987,4.6,4.4,27,1,EMP1083,No,Active,0,2015,9,,,26-35,5-9L,Excellent,0,8.06
EMP1465,Sneha Sharma,Male,27,Bachelor's,Chennai,Operations,Junior Operations Specialist,Junior,Contract,2019-06-30,,5.51,423449,3.2,3.6,20,1,EMP1088,No,Active,0,2019,6,,,26-35,<5L,Good,0,4.23
EMP1466,Mason Bandi,Male,43,Master's,Delhi,Engineering,Mid Engineering Specialist,Mid,Part-time,2018-08-01,,6.42,1639716,3.6,1.8,29,0,EMP1048,No,Active,0,2018,8,,,36-45,14-20L,Good,0,16.4
EMP1467,Jeremiah Mukherjee,Female,51,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2019-03-26,2022-08-10,5.77,740991,3.2,1.9,25,0,EMP1080,Yes,Work-life balance,1,2019,3,2022.0,8.0,46+,5-9L,Good,0,7.41
EMP1468,Ijaya Sachar,Female,25,Bachelor's,Pune,Operations,Mid Operations Specialist,Mid,Full-time,2017-12-01,,7.09,492407,3.2,5.0,62,1,EMP1064,No,Active,0,2017,12,,,26-35,<5L,Good,0,4.92
EMP1469,Guneet Behl,Female,31,Master's,Hyderabad,Finance,Junior Finance Specialist,Junior,Full-time,2023-01-01,,2.0,533886,3.9,3.1,30,1,EMP1037,No,Active,0,2023,1,,,26-35,5-9L,Good,0,5.34
EMP1470,Hemang Bose,Male,30,Bachelor's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Contract,2017-02-14,,7.88,1919413,3.9,4.9,51,1,EMP1083,No,Active,0,2017,2,,,26-35,14-20L,Good,0,19.19
EMP1471,Yug Jain,Female,43,Bachelor's,Hyderabad,Sales,Mid Sales Specialist,Mid,Full-time,2015-02-12,,9.89,872578,4.1,3.7,80,0,EMP1013,No,Active,0,2015,2,,,36-45,5-9L,Excellent,0,8.73
EMP1472,Jyoti Radhakrishnan,Male,41,Diploma,Kolkata,Operations,Senior Operations Specialist,Senior,Full-time,2015-08-02,,9.42,1029447,2.9,4.2,9,0,EMP1065,No,Active,0,2015,8,,,36-45,9-14L,Average,0,10.29
EMP1473,Jai Solanki,Male,27,Master's,Delhi,Sales,Senior Sales Specialist,Senior,Contract,2018-05-24,2024-11-29,6.61,1161496,3.7,3.4,20,0,EMP1091,Yes,Better compensation,1,2018,5,2024.0,11.0,26-35,9-14L,Good,0,11.61
EMP1474,Neel Sur,Non-binary,30,Master's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Full-time,2016-08-03,2018-04-08,8.42,1150618,4.2,4.0,37,1,EMP1098,Yes,Limited growth,1,2016,8,2018.0,4.0,26-35,9-14L,Excellent,0,11.51
EMP1475,Maanav Shroff,Male,49,Diploma,Chennai,Sales,Manager Sales Specialist,Manager,Part-time,2020-10-18,2023-10-19,4.21,1382793,3.6,2.2,10,0,EMP1007,Yes,Manager issues,1,2020,10,2023.0,10.0,46+,9-14L,Good,0,13.83
EMP1476,Chavvi Bhargava,Male,50,Diploma,Bengaluru,Marketing,Junior Marketing Specialist,Junior,Full-time,2015-05-27,,9.61,661826,4.8,3.8,75,0,EMP1064,No,Active,0,2015,5,,,46+,5-9L,Excellent,0,6.62
EMP1477,Om Sarraf,Male,38,PhD,Pune,Operations,Junior Operations Specialist,Junior,Contract,2023-01-27,2024-02-11,1.93,346470,2.9,2.5,78,0,EMP1001,Yes,Better compensation,1,2023,1,2024.0,2.0,36-45,<5L,Average,1,3.46
EMP1478,Xavier Mall,Female,22,Bachelor's,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2021-05-26,2024-06-09,3.6,559822,3.7,2.3,51,1,EMP1014,Yes,Work-life balance,1,2021,5,2024.0,6.0,18-25,5-9L,Good,0,5.6
EMP1479,Tanish Borah,Female,36,Master's,Delhi,HR,Lead HR Specialist,Lead,Full-time,2016-09-21,,8.28,570532,3.4,5.0,4,0,EMP1006,No,Active,0,2016,9,,,36-45,5-9L,Good,0,5.71
EMP1480,Simon Dani,Female,47,Master's,Mumbai,Finance,Senior Finance Specialist,Senior,Part-time,2020-01-30,,4.92,1332337,4.8,4.0,40,0,EMP1008,No,Active,0,2020,1,,,46+,9-14L,Excellent,0,13.32
EMP1481,Adweta Ganesh,Male,52,Master's,Hyderabad,Sales,Senior Sales Specialist,Senior,Full-time,2021-02-19,,3.87,1372659,3.4,3.7,30,0,EMP1100,No,Active,0,2021,2,,,46+,9-14L,Good,0,13.73
EMP1482,Pranit Mahajan,Male,47,Diploma,Chennai,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-04-04,,2.75,945599,3.9,2.7,49,1,EMP1048,No,Active,0,2022,4,,,46+,9-14L,Good,0,9.46
EMP1483,Zashil Suresh,Female,35,Bachelor's,Hyderabad,Sales,Mid Sales Specialist,Mid,Part-time,2020-06-28,,4.51,987770,3.2,2.1,27,0,EMP1055,No,Active,0,2020,6,,,36-45,9-14L,Good,0,9.88
EMP1484,Zilmil Palan,Female,44,Bachelor's,Hyderabad,Finance,Junior Finance Specialist,Junior,Full-time,2020-10-03,,4.25,734339,3.7,4.2,71,0,EMP1060,No,Active,0,2020,10,,,36-45,5-9L,Good,0,7.34
EMP1485,Darsh Ganguly,Female,31,PhD,Pune,HR,Mid HR Specialist,Mid,Full-time,2023-12-28,,1.01,624439,3.0,5.0,76,0,EMP1010,No,Active,0,2023,12,,,26-35,5-9L,Good,0,6.24
EMP1486,Meera Kalita,Male,45,Master's,Delhi,Marketing,Manager Marketing Specialist,Manager,Full-time,2020-10-03,,4.25,1105498,2.4,2.3,78,0,EMP1065,No,Active,0,2020,10,,,46+,9-14L,Average,1,11.05
EMP1487,Rachita Doshi,Male,24,Bachelor's,Chennai,Sales,Junior Sales Specialist,Junior,Full-time,2023-04-22,,1.7,612791,3.6,4.5,79,1,EMP1097,No,Active,0,2023,4,,,18-25,5-9L,Good,0,6.13
EMP1488,Michael Lad,Female,28,Bachelor's,Chennai,Finance,Senior Finance Specialist,Senior,Contract,2021-12-30,,3.01,1105116,4.7,3.2,37,2,EMP1014,No,Active,0,2021,12,,,26-35,9-14L,Excellent,0,11.05
EMP1489,Rishi Ben,Female,49,Master's,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2015-03-15,2022-10-20,9.81,378017,4.3,2.6,66,0,EMP1079,Yes,Limited growth,1,2015,3,2022.0,10.0,46+,<5L,Excellent,0,3.78
