employee_id,full_name,gender,age,education,city,department,job_title,job_level,employment_type,hire_date,exit_date,tenure_years,annual_salary_inr,performance_score,satisfaction_score,training_hours,promotions,manager_id,attrition,exit_reason
EMP1448,Saanvi Salvi,Male,43,Bachelor's,Hyderabad,Sales,Mid Sales Specialist,Mid,Full-time,2019-05-18,,5.63,799516,2.4,4.9,47,0,EMP1039,No,
EMP1449,Ryan Vora,Female,48,PhD,Mumbai,HR,Mid HR Specialist,Mid,Full-time,2019-11-21,,5.12,505470,3.3,4.6,10,0,EMP1074,No,
EMP1450,Tara Borra,Female,30,Bachelor's,Kolkata,Operations,Mid Operations Specialist,Mid,Full-time,2017-07-14,,7.47,497168,3.7,4.0,58,0,EMP1010,No,
EMP1451,Sara Bera,Female,28,Bachelor's,Delhi,HR,Senior HR Specialist,Senior,Full-time,2018-05-21,,6.62,916498,3.9,4.0,62,1,EMP1071,No,
EMP1452,Champak Dara,Female,28,Master's,Kolkata,Finance,Junior Finance Specialist,Junior,Part-time,2015-03-18,,9.8,916659,3.9,4.8,63,0,EMP1082,No,
EMP1453,Chatresh Sinha,Male,28,Bachelor's,Mumbai,Sales,Mid Sales Specialist,Mid,Full-time,2021-11-21,,3.11,983444,3.6,4.2,42,1,EMP1053,No,
EMP1454,Bhanumati Sheth,Male,27,Bachelor's,Pune,Engineering,Mid Engineering Specialist,Mid,Full-time,2015-09-21,,9.28,1204865,3.3,4.9,34,0,EMP1025,No,
EMP1455,Krish Goda,Male,42,Diploma,Mumbai,Engineering,Junior Engineering Specialist,Junior,Full-time,2023-12-09,,1.06,939094,2.9,5.0,21,0,EMP1036,No,
EMP1456,Banjeet Ghose,Male,49,Diploma,Delhi,Operations,Senior Operations Specialist,Senior,Full-time,2016-12-21,,8.03,602729,3.4,2.3,12,2,EMP1053,No,
EMP1457,Reyansh Shukla,Female,48,Bachelor's,Bengaluru,Finance,Manager Finance Specialist,Manager,Full-time,2022-07-14,,2.47,2499896,3.5,3.0,68,2,EMP1067,No,
EMP1458,Mohammed Kohli,Male,25,Master's,Delhi,Operations,Senior Operations Specialist,Senior,Full-time,2021-07-05,,3.49,1149944,4.1,3.0,78,1,EMP1096,No,
EMP1459,Gaurang Srivastava,Male,40,Bachelor's,Pune,Operations,Senior Operations Specialist,Senior,Full-time,2019-09-29,2021-07-12,5.26,734889,3.0,2.4,18,0,EMP1055,Yes,Limited growth
EMP1460,David Tailor,Male,44,Bachelor's,Delhi,Engineering,Mid Engineering Specialist,Mid,Full-time,2017-10-06,,7.24,1379769,1.5,2.2,8,1,EMP1085,No,
EMP1461,Bhavya Sani,Female,44,Bachelor's,Kolkata,Engineering,Lead Engineering Specialist,Lead,Full-time,2015-08-12,,9.39,1714832,4.0,4.3,72,2,EMP1057,No,
EMP1462,Ethan Buch,Female,31,Bachelor's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Contract,2019-05-29,,5.6,1186675,3.7,2.7,44,2,EMP1099,No,
EMP1463,Rehaan Kala,Male,48,Bachelor's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Contract,2023-11-08,2024-10-14,1.15,957071,3.4,1.8,16,1,EMP1090,Yes,Limited growth
EMP1464,Nirja Patil,Female,32,Master's,Bengaluru,Sales,Mid Sales Specialist,Mid,Part-time,2015-09-29,,9.26,805987,4.6,4.4,27,1,EMP1083,No,
EMP1465,Sneha Sharma,Male,27,Bachelor's,Chennai,Operations,Junior Operations Specialist,Junior,Contract,2019-06-30,,5.51,423449,3.2,3.6,20,1,EMP1088,No,
EMP1466,Mason Bandi,Male,43,Master's,Delhi,Engineering,Mid Engineering Specialist,Mid,Part-time,2018-08-01,,6.42,1639716,3.6,1.8,29,0,EMP1048,No,
EMP1467,Jeremiah Mukherjee,Female,51,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2019-03-26,2022-08-10,5.77,740991,3.2,1.9,25,0,EMP1080,Yes,Work-life balance
EMP1468,Ijaya Sachar,Female,25,Bachelor's,Pune,Operations,Mid Operations Specialist,Mid,Full-time,2017-12-01,,7.09,492407,3.2,5.0,62,1,EMP1064,No,
EMP1469,Guneet Behl,Female,31,Master's,Hyderabad,Finance,Junior Finance Specialist,Junior,Full-time,2023-01-01,,2.0,533886,3.9,3.1,30,1,EMP1037,No,
EMP1470,Hemang Bose,Male,30,Bachelor's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Contract,2017-02-14,,7.88,1919413,3.9,4.9,51,1,EMP1083,No,
EMP1471,Yug Jain,Female,43,Bachelor's,Hyderabad,Sales,Mid Sales Specialist,Mid,Full-time,2015-02-12,,9.89,872578,4.1,3.7,80,0,EMP1013,No,
EMP1472,Jyoti Radhakrishnan,Male,41,Diploma,Kolkata,Operations,Senior Operations Specialist,Senior,Full-time,2015-08-02,,9.42,1029447,2.9,4.2,9,0,EMP1065,No,
EMP1473,Jai Solanki,Male,27,Master's,Delhi,Sales,Senior Sales Specialist,Senior,Contract,2018-05-24,2024-11-29,6.61,1161496,3.7,3.4,20,0,EMP1091,Yes,Better compensation
EMP1474,Neel Sur,Non-binary,30,Master's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Full-time,2016-08-03,2018-04-08,8.42,1150618,4.2,4.0,37,1,EMP1098,Yes,Limited growth
EMP1475,Maanav Shroff,Male,49,Diploma,Chennai,Sales,Manager Sales Specialist,Manager,Part-time,2020-10-18,2023-10-19,4.21,1382793,3.6,2.2,10,0,EMP1007,Yes,Manager issues
EMP1476,Chavvi Bhargava,Male,50,Diploma,Bengaluru,Marketing,Junior Marketing Specialist,Junior,Full-time,2015-05-27,,9.61,661826,4.8,3.8,75,0,EMP1064,No,
EMP1477,Om Sarraf,Male,38,PhD,Pune,Operations,Junior Operations Specialist,Junior,Contract,2023-01-27,2024-02-11,1.93,346470,2.9,2.5,78,0,EMP1001,Yes,Better compensation
EMP1478,Xavier Mall,Female,22,Bachelor's,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2021-05-26,2024-06-09,3.6,559822,3.7,2.3,51,1,EMP1014,Yes,Work-life balance
EMP1479,Tanish Borah,Female,36,Master's,Delhi,HR,Lead HR Specialist,Lead,Full-time,2016-09-21,,8.28,570532,3.4,5.0,4,0,EMP1006,No,
EMP1480,Simon Dani,Female,47,Master's,Mumbai,Finance,Senior Finance Specialist,Senior,Part-time,2020-01-30,,4.92,1332337,4.8,4.0,40,0,EMP1008,No,
EMP1481,Adweta Ganesh,Male,52,Master's,Hyderabad,Sales,Senior Sales Specialist,Senior,Full-time,2021-02-19,,3.87,1372659,3.4,3.7,30,0,EMP1100,No,
EMP1482,Pranit Mahajan,Male,47,Diploma,Chennai,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-04-04,,2.75,945599,3.9,2.7,49,1,EMP1048,No,
EMP1483,Zashil Suresh,Female,35,Bachelor's,Hyderabad,Sales,Mid Sales Specialist,Mid,Part-time,2020-06-28,,4.51,987770,3.2,2.1,27,0,EMP1055,No,
EMP1484,Zilmil Palan,Female,44,Bachelor's,Hyderabad,Finance,Junior Finance Specialist,Junior,Full-time,2020-10-03,,4.25,734339,3.7,4.2,71,0,EMP1060,No,
EMP1485,Darsh Ganguly,Female,31,PhD,Pune,HR,Mid HR Specialist,Mid,Full-time,2023-12-28,,1.01,624439,3.0,5.0,76,0,EMP1010,No,
EMP1486,Meera Kalita,Male,45,Master's,Delhi,Marketing,Manager Marketing Specialist,Manager,Full-time,2020-10-03,,4.25,1105498,2.4,2.3,78,0,EMP1065,No,
EMP1487,Rachita Doshi,Male,24,Bachelor's,Chennai,Sales,Junior Sales Specialist,Junior,Full-time,2023-04-22,,1.7,612791,3.6,4.5,79,1,EMP1097,No,
EMP1488,Michael Lad,Female,28,Bachelor's,Chennai,Finance,Senior Finance Specialist,Senior,Contract,2021-12-30,,3.01,1105116,4.7,3.2,37,2,EMP1014,No,
EMP1489,Rishi Ben,Female,49,Master's,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2015-03-15,2022-10-20,9.81,378017,4.3,2.6,66,0,EMP1079,Yes,Limited growth
EMP1490,Gunbir Murthy,Male,22,Master's,Mumbai,Operations,Mid Operations Specialist,Mid,Part-time,2022-07-22,2023-03-07,2.45,842572,4.1,1.4,30,0,EMP1019,Yes,Better compensation
EMP1491,Ansh Saraf,Male,35,Bachelor's,Mumbai,Engineering,Senior Engineering Specialist,Senior,Contract,2019-11-20,,5.12,1312071,4.6,4.8,60,2,EMP1061,No,
EMP1492,Aishani Date,Female,23,Bachelor's,Bengaluru,Engineering,Junior Engineering Specialist,Junior,Full-time,2020-01-16,,4.96,795637,2.9,4.0,59,3,EMP1064,No,
EMP1493,Hema Deol,Female,41,Diploma,Kolkata,Sales,Senior Sales Specialist,Senior,Part-time,2021-09-06,2024-03-02,3.32,1474397,3.8,2.3,33,1,EMP1068,Yes,Limited growth
EMP1494,Odika Desai,Female,50,Master's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2021-06-18,,3.54,963827,2.9,3.6,48,0,EMP1056,No,
EMP1495,Noah Balan,Male,40,Diploma,Delhi,Sales,Junior Sales Specialist,Junior,Contract,2018-03-25,,6.78,453270,4.3,4.1,63,0,EMP1038,No,
EMP1496,Yochana Upadhyay,Female,47,Master's,Kolkata,Operations,Senior Operations Specialist,Senior,Full-time,2019-05-18,,5.63,1133005,3.1,4.3,30,0,EMP1096,No,
EMP1497,Faqid Bhasin,Male,37,Bachelor's,Mumbai,Sales,Junior Sales Specialist,Junior,Full-time,2020-05-31,2023-06-02,4.59,382982,1.1,1.2,6,0,EMP1034,Yes,Better compensation
EMP1498,Omaja Walla,Male,24,Bachelor's,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2016-10-11,,8.23,1136348,3.1,2.6,19,1,EMP1063,No,
EMP1499,Brijesh Puri,Female,50,Bachelor's,Chennai,Sales,Mid Sales Specialist,Mid,Contract,2018-10-25,,6.19,866808,2.4,4.6,17,1,EMP1057,No,
EMP1500,Tanveer Mukhopadhyay,Female,49,Diploma,Kolkata,Engineering,Lead Engineering Specialist,Lead,Full-time,2023-06-23,,1.53,1531762,3.0,3.9,68,0,EMP1081,No,
EMP1501,Abdul Nadig,Male,38,Master's,Kolkata,Operations,Junior Operations Specialist,Junior,Full-time,2017-04-21,,7.7,494989,3.4,4.0,50,0,EMP1018,No,
EMP1502,Rehaan Panchal,Male,48,PhD,Delhi,Engineering,Junior Engineering Specialist,Junior,Full-time,2017-04-06,,7.74,1241185,3.5,2.4,25,0,EMP1048,No,
EMP1503,Tamanna Gokhale,Female,38,Bachelor's,Mumbai,Sales,Senior Sales Specialist,Senior,Full-time,2019-08-27,,5.35,1104481,4.2,3.2,58,0,EMP1053,No,
EMP1504,Rushil Pathak,Female,44,PhD,Bengaluru,Operations,Manager Operations Specialist,Manager,Full-time,2020-10-15,,4.21,1488127,2.2,3.2,44,0,EMP1099,No,
EMP1505,Omkaar Comar,Female,50,Master's,Chennai,Engineering,Junior Engineering Specialist,Junior,Contract,2015-09-09,,9.32,1122645,4.6,4.4,70,3,EMP1054,No,
EMP1506,Hardik Muni,Male,48,Bachelor's,Pune,Operations,Mid Operations Specialist,Mid,Full-time,2022-08-20,,2.37,730082,3.1,3.3,22,1,EMP1058,No,
EMP1507,Hamsini Sood,Female,34,Master's,Delhi,Engineering,Senior Engineering Specialist,Senior,Full-time,2021-02-07,,3.9,2198961,3.1,5.0,72,0,EMP1093,No,
EMP1508,Siddharth Ramanathan,Male,39,Bachelor's,Delhi,Sales,Senior Sales Specialist,Senior,Part-time,2016-05-31,,8.59,1421834,3.7,4.0,24,0,EMP1070,No,
EMP1509,Parth Dey,Male,23,PhD,Delhi,Engineering,Senior Engineering Specialist,Senior,Full-time,2017-09-15,,7.3,1817399,4.2,3.8,49,0,EMP1097,No,
EMP1510,Jalsa Badami,Male,29,PhD,Pune,Sales,Senior Sales Specialist,Senior,Full-time,2016-05-25,,8.61,1148338,3.2,3.4,72,1,EMP1030,No,
EMP1511,Lipika Grewal,Male,32,Master's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Part-time,2018-03-11,,6.81,1036134,3.3,3.6,50,0,EMP1019,No,
EMP1512,Madhavi Palan,Male,28,Bachelor's,Delhi,Sales,Senior Sales Specialist,Senior,Full-time,2019-08-15,,5.38,639888,4.0,3.6,55,1,EMP1067,No,
EMP1513,Maanav Kohli,Male,51,Diploma,Chennai,Finance,Lead Finance Specialist,Lead,Contract,2017-12-16,,7.05,1818602,4.0,3.5,24,0,EMP1017,No,
EMP1514,Neha Rastogi,Female,44,Bachelor's,Hyderabad,Sales,Mid Sales Specialist,Mid,Full-time,2020-02-18,,4.87,640492,3.5,1.8,24,2,EMP1048,No,
EMP1515,Omkaar Patla,Male,31,Bachelor's,Mumbai,Finance,Manager Finance Specialist,Manager,Full-time,2016-05-01,,8.67,2371592,4.1,3.9,43,3,EMP1039,No,
EMP1516,Keya Dass,Male,51,Diploma,Delhi,HR,Mid HR Specialist,Mid,Full-time,2015-04-25,,9.69,756618,4.2,1.0,66,0,EMP1071,No,
EMP1517,Zashil Oza,Male,32,Master's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Part-time,2015-07-03,,9.5,1569785,5.0,3.5,20,1,EMP1065,No,
EMP1518,Harinakshi Virk,Female,43,Master's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Full-time,2023-07-17,2024-10-21,1.46,2208099,4.3,3.4,54,0,EMP1006,Yes,Limited growth
EMP1519,Mekhala Raghavan,Female,40,Master's,Kolkata,Engineering,Manager Engineering Specialist,Manager,Full-time,2019-12-20,,5.04,2374382,2.6,3.0,75,1,EMP1083,No,
EMP1520,Vyanjana Boase,Female,38,Diploma,Bengaluru,Operations,Senior Operations Specialist,Senior,Full-time,2017-02-27,2023-10-19,7.85,1251546,4.9,3.0,72,0,EMP1003,Yes,Limited growth
EMP1521,Upma Sura,Female,24,PhD,Pune,Legal,Mid Legal Specialist,Mid,Full-time,2017-04-22,,7.7,1401072,4.1,4.0,79,0,EMP1003,No,
EMP1522,Matthew Minhas,Male,24,Bachelor's,Bengaluru,Sales,Mid Sales Specialist,Mid,Full-time,2017-01-09,,7.98,800841,3.5,3.9,40,0,EMP1033,No,
EMP1523,Ronith Jani,Male,52,Bachelor's,Bengaluru,Operations,Lead Operations Specialist,Lead,Full-time,2016-09-23,,8.28,1147730,5.0,3.5,42,0,EMP1041,No,
EMP1524,Sarthak Anne,Male,28,Bachelor's,Pune,Finance,Junior Finance Specialist,Junior,Full-time,2018-08-20,,6.37,594153,3.6,4.5,67,0,EMP1065,No,
EMP1525,Arjun Pandya,Male,37,Bachelor's,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2016-04-16,,8.72,604163,4.3,4.7,6,0,EMP1076,No,
EMP1526,Bhanumati Swamy,Female,36,Bachelor's,Chennai,Finance,Senior Finance Specialist,Senior,Full-time,2017-10-05,,7.24,1582708,3.9,2.6,22,0,EMP1022,No,
EMP1527,Rachana Uppal,Male,48,Master's,Kolkata,Marketing,Lead Marketing Specialist,Lead,Full-time,2021-01-10,,3.98,1547205,4.7,2.6,25,0,EMP1062,No,
EMP1528,Yachana Nagarajan,Male,48,Master's,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2017-10-24,,7.19,1646735,3.6,2.9,72,1,EMP1039,No,
EMP1529,Zarna Badal,Non-binary,50,Bachelor's,Pune,Engineering,Junior Engineering Specialist,Junior,Full-time,2022-10-31,,2.17,714852,3.3,3.9,44,2,EMP1044,No,
EMP1530,Ishanvi Panchal,Male,28,Master's,Pune,Engineering,Senior Engineering Specialist,Senior,Full-time,2023-06-11,,1.56,2046900,3.7,4.0,21,1,EMP1001,No,
EMP1531,Gunbir Nanda,Female,44,Master's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Full-time,2015-01-18,,9.96,968447,4.7,4.0,13,0,EMP1086,No,
EMP1532,Vedant Seth,Female,34,Bachelor's,Kolkata,Operations,Mid Operations Specialist,Mid,Part-time,2016-05-20,,8.62,820960,3.2,4.5,5,0,EMP1048,No,
EMP1533,Adya Misra,Female,28,Bachelor's,Pune,Operations,Manager Operations Specialist,Manager,Full-time,2019-12-26,2021-10-21,5.02,662592,4.4,3.3,32,0,EMP1064,Yes,Work-life balance
EMP1534,Shravya Keer,Female,22,Bachelor's,Kolkata,Engineering,Manager Engineering Specialist,Manager,Full-time,2015-05-31,,9.59,2316495,4.0,3.3,18,2,EMP1073,No,
EMP1535,Nimrat Dalal,Female,40,Bachelor's,Pune,Operations,Mid Operations Specialist,Mid,Full-time,2016-11-29,,8.09,601824,4.5,3.5,12,0,EMP1073,No,
EMP1536,Ladli Deshpande,Female,44,Master's,Pune,Finance,Lead Finance Specialist,Lead,Full-time,2020-11-12,,4.14,2161981,3.5,3.4,75,2,EMP1001,No,
EMP1537,Vyanjana Deshmukh,Female,35,Bachelor's,Chennai,Engineering,Manager Engineering Specialist,Manager,Full-time,2022-03-10,,2.81,1558803,3.4,2.6,67,0,EMP1098,No,
EMP1538,Abeer Kohli,Female,32,Bachelor's,Mumbai,Operations,Junior Operations Specialist,Junior,Full-time,2023-02-02,,1.91,391783,2.2,5.0,77,1,EMP1095,No,
EMP1539,Anirudh Saini,Male,32,Bachelor's,Chennai,Finance,Junior Finance Specialist,Junior,Full-time,2022-09-25,,2.27,798019,2.7,2.7,7,0,EMP1004,No,
EMP1540,Yochana Narayanan,Male,52,Bachelor's,Bengaluru,Engineering,Senior Engineering Specialist,Senior,Part-time,2022-01-09,,2.98,1945448,1.7,3.0,70,1,EMP1010,No,
EMP1541,Kamala Oza,Female,24,High School,Bengaluru,Finance,Lead Finance Specialist,Lead,Full-time,2021-12-12,,3.05,1673716,2.3,5.0,12,1,EMP1008,No,
EMP1542,Aashi Murthy,Male,43,Bachelor's,Bengaluru,Legal,Manager Legal Specialist,Manager,Full-time,2019-12-16,,5.05,1581431,4.2,3.0,52,0,EMP1080,No,
EMP1543,Dalbir Pandya,Male,41,Master's,Delhi,Engineering,Lead Engineering Specialist,Lead,Full-time,2017-08-12,,7.39,1073269,5.0,4.5,7,0,EMP1043,No,
EMP1544,Pranit Morar,Female,48,Bachelor's,Pune,Engineering,Senior Engineering Specialist,Senior,Full-time,2016-03-18,,8.79,1073889,3.1,1.4,69,0,EMP1054,No,
EMP1545,Siya Brahmbhatt,Male,35,Master's,Chennai,Sales,Mid Sales Specialist,Mid,Part-time,2021-12-18,2022-05-02,3.04,858669,5.0,1.3,43,1,EMP1070,Yes,Better compensation
EMP1546,Abha Pau,Male,22,Master's,Chennai,Operations,Lead Operations Specialist,Lead,Full-time,2016-08-26,,8.35,1258426,4.2,5.0,11,0,EMP1072,No,
EMP1547,Girik Thaman,Female,47,Bachelor's,Mumbai,Marketing,Lead Marketing Specialist,Lead,Full-time,2019-09-25,,5.27,1212143,4.5,4.1,63,1,EMP1043,No,
EMP1548,Noah Narayanan,Male,36,PhD,Bengaluru,Sales,Lead Sales Specialist,Lead,Full-time,2021-05-07,,3.65,1230880,3.9,4.4,4,1,EMP1089,No,
EMP1549,Yashodhara Seshadri,Female,32,PhD,Hyderabad,Finance,Junior Finance Specialist,Junior,Full-time,2021-12-30,,3.01,546355,4.0,3.9,27,1,EMP1001,No,
EMP1550,Tara Wali,Male,28,Master's,Kolkata,Engineering,Mid Engineering Specialist,Mid,Full-time,2015-10-30,,9.18,1314196,3.5,3.5,7,0,EMP1037,No,
EMP1551,Divya Arora,Male,22,Bachelor's,Delhi,Operations,Junior Operations Specialist,Junior,Contract,2017-12-09,,7.07,381305,2.8,3.3,6,1,EMP1018,No,
EMP1552,Tanveer Dhaliwal,Female,43,Bachelor's,Pune,Operations,Mid Operations Specialist,Mid,Contract,2023-10-31,2024-09-18,1.17,480315,2.0,1.9,59,2,EMP1009,Yes,Better compensation
EMP1553,Onkar Bhavsar,Male,41,Bachelor's,Chennai,Engineering,Junior Engineering Specialist,Junior,Full-time,2016-06-19,,8.54,721012,2.5,3.8,9,1,EMP1076,No,
EMP1554,Dipta Bir,Male,47,Bachelor's,Mumbai,Finance,Junior Finance Specialist,Junior,Part-time,2021-01-02,,4.0,672761,4.5,4.4,78,2,EMP1027,No,
EMP1555,Owen Raghavan,Male,34,Master's,Chennai,HR,Senior HR Specialist,Senior,Part-time,2023-10-19,,1.2,889728,2.1,2.7,51,0,EMP1060,No,
EMP1556,Unni Boase,Female,37,Bachelor's,Hyderabad,Operations,Junior Operations Specialist,Junior,Full-time,2022-12-28,,2.01,543181,4.2,2.7,78,1,EMP1027,No,
EMP1557,Urishilla Pingle,Male,50,Bachelor's,Mumbai,Engineering,Junior Engineering Specialist,Junior,Contract,2017-04-11,,7.73,1237450,3.2,4.1,51,0,EMP1011,No,
EMP1558,Bahadurjit Mohanty,Female,36,Master's,Delhi,Legal,Junior Legal Specialist,Junior,Full-time,2015-12-11,,9.06,982109,2.6,3.7,63,0,EMP1048,No,
EMP1559,Ucchal Lalla,Male,50,Bachelor's,Kolkata,Finance,Lead Finance Specialist,Lead,Full-time,2018-07-22,2021-06-03,6.45,1298145,2.3,3.1,73,1,EMP1036,Yes,Better compensation
EMP1560,Zansi Muni,Female,30,Bachelor's,Kolkata,Sales,Manager Sales Specialist,Manager,Part-time,2016-02-08,2018-08-06,8.9,945196,2.1,2.8,39,0,EMP1078,Yes,Limited growth
EMP1561,Matthew Sankaran,Male,34,Diploma,Kolkata,Sales,Director Sales Specialist,Director,Full-time,2023-06-09,2024-02-07,1.56,2648624,3.8,4.0,5,0,EMP1066,Yes,Better compensation
EMP1562,Gabriel Wagle,Male,29,Master's,Kolkata,Sales,Director Sales Specialist,Director,Full-time,2016-09-03,,8.33,1967006,3.5,3.2,63,1,EMP1060,No,
EMP1563,Mohammed Dalal,Female,35,Bachelor's,Hyderabad,Sales,Mid Sales Specialist,Mid,Part-time,2015-12-18,,9.04,832108,3.5,4.1,7,0,EMP1074,No,
EMP1564,Isaac Bawa,Male,29,Bachelor's,Chennai,Sales,Manager Sales Specialist,Manager,Part-time,2018-06-05,,6.58,828238,3.4,3.6,72,0,EMP1076,No,
EMP1565,Pooja Hayer,Female,51,Master's,Kolkata,HR,Junior HR Specialist,Junior,Full-time,2023-10-22,2024-07-07,1.19,316458,2.8,1.5,52,0,EMP1051,Yes,Work-life balance
EMP1566,Adweta Chandran,Female,42,Diploma,Bengaluru,HR,Junior HR Specialist,Junior,Full-time,2019-05-02,,5.67,347358,4.8,2.5,74,0,EMP1089,No,
EMP1567,Adweta Kara,Male,28,Bachelor's,Chennai,Engineering,Senior Engineering Specialist,Senior,Full-time,2015-04-20,,9.71,1333554,2.8,3.0,62,0,EMP1067,No,
EMP1568,Vrinda Samra,Male,35,Master's,Bengaluru,Legal,Junior Legal Specialist,Junior,Full-time,2018-08-31,,6.34,1137814,4.1,3.3,30,0,EMP1027,No,
EMP1569,Anika Kaur,Male,28,Master's,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2022-12-16,,2.04,817934,4.4,3.0,29,0,EMP1019,No,
EMP1570,Naveen Bahl,Female,50,Master's,Hyderabad,HR,Mid HR Specialist,Mid,Full-time,2019-06-24,,5.53,761225,3.6,2.8,15,0,EMP1059,No,
EMP1571,Guneet Din,Female,35,Bachelor's,Pune,Finance,Mid Finance Specialist,Mid,Part-time,2022-12-24,,2.02,892034,5.0,2.5,62,0,EMP1085,No,
EMP1572,Wyatt Kaul,Male,49,Bachelor's,Chennai,Sales,Junior Sales Specialist,Junior,Full-time,2021-05-18,,3.62,376922,3.6,4.2,12,1,EMP1093,No,
EMP1573,Vedhika Sathe,Non-binary,24,Master's,Pune,Finance,Manager Finance Specialist,Manager,Part-time,2020-07-14,,4.47,2039061,3.7,3.4,45,0,EMP1022,No,
EMP1574,Frado Pradhan,Male,32,Master's,Kolkata,Legal,Mid Legal Specialist,Mid,Full-time,2020-09-03,2024-10-24,4.33,886844,3.3,2.7,8,0,EMP1015,Yes,Work-life balance
EMP1575,Zarna Agate,Male,24,Master's,Mumbai,Engineering,Senior Engineering Specialist,Senior,Full-time,2016-07-13,,8.47,1863167,4.2,5.0,60,0,EMP1036,No,
EMP1576,Gabriel Pradhan,Male,45,Bachelor's,Bengaluru,Finance,Lead Finance Specialist,Lead,Full-time,2016-11-29,,8.09,948280,3.0,2.4,5,1,EMP1020,No,
EMP1577,Dhriti Varghese,Female,36,Master's,Kolkata,Operations,Mid Operations Specialist,Mid,Full-time,2016-12-29,,8.01,633235,3.3,5.0,70,1,EMP1092,No,
EMP1578,Nitesh Sankaran,Female,23,Master's,Kolkata,Sales,Senior Sales Specialist,Senior,Full-time,2016-02-26,,8.85,1160012,2.8,5.0,35,0,EMP1031,No,
EMP1579,Janani Mohan,Female,29,Diploma,Bengaluru,Sales,Junior Sales Specialist,Junior,Part-time,2015-03-07,2024-08-16,9.83,565554,4.7,3.3,25,1,EMP1006,Yes,Better compensation
EMP1580,Diya Balan,Female,51,Master's,Hyderabad,Finance,Mid Finance Specialist,Mid,Full-time,2016-03-17,,8.8,909588,4.7,3.3,31,0,EMP1042,No,
EMP1581,Charles Gour,Male,43,PhD,Chennai,Engineering,Junior Engineering Specialist,Junior,Full-time,2019-07-06,,5.49,861104,3.2,3.1,9,0,EMP1028,No,
EMP1582,Chakradhar Karan,Female,47,High School,Kolkata,HR,Mid HR Specialist,Mid,Full-time,2023-08-10,,1.39,713918,2.6,3.0,36,2,EMP1077,No,
EMP1583,Arin Kohli,Female,26,Bachelor's,Chennai,HR,Mid HR Specialist,Mid,Part-time,2022-01-28,,2.93,748017,2.4,3.6,44,3,EMP1086,No,
EMP1584,Oviya Gade,Male,42,Master's,Pune,Engineering,Mid Engineering Specialist,Mid,Full-time,2018-10-04,,6.25,753010,2.8,3.8,5,0,EMP1079,No,
EMP1585,Lekha Yogi,Male,24,Bachelor's,Delhi,HR,Lead HR Specialist,Lead,Full-time,2016-05-23,,8.61,798449,2.2,3.9,29,0,EMP1027,No,
EMP1586,Aachal Dass,Male,42,Master's,Bengaluru,Engineering,Senior Engineering Specialist,Senior,Full-time,2017-09-02,,7.33,2221160,4.1,1.8,57,1,EMP1037,No,
EMP1587,Anika Mitter,Male,51,Master's,Mumbai,Sales,Lead Sales Specialist,Lead,Part-time,2017-07-27,,7.44,1158422,3.7,4.7,32,1,EMP1049,No,
EMP1588,Yamini Mahal,Male,42,High School,Mumbai,Operations,Mid Operations Specialist,Mid,Full-time,2017-01-21,2022-10-25,7.95,865752,2.4,3.2,26,1,EMP1027,Yes,Better compensation
EMP1589,Sathvik Bala,Female,29,Bachelor's,Pune,Sales,Junior Sales Specialist,Junior,Full-time,2015-11-17,,9.13,656113,2.8,3.5,40,1,EMP1082,No,
EMP1590,Zaid Wali,Male,27,Master's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2023-10-06,,1.24,1095871,3.8,3.7,59,1,EMP1062,No,
EMP1591,Zansi Bhat,Female,41,Master's,Pune,HR,Junior HR Specialist,Junior,Part-time,2019-04-12,,5.73,467788,3.8,2.8,36,0,EMP1040,No,
EMP1592,Osha Khatri,Male,26,Diploma,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2019-03-17,,5.8,1562143,3.5,2.3,68,1,EMP1048,No,
EMP1593,Triveni Sridhar,Male,42,High School,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2019-08-31,,5.34,1671388,3.3,2.8,8,3,EMP1016,No,
EMP1594,Hemal Sathe,Male,51,Master's,Delhi,Finance,Mid Finance Specialist,Mid,Full-time,2021-05-05,,3.66,723144,2.8,4.7,66,1,EMP1048,No,
